date,Dist_noconnection,USAdistcumsum0,USAdistcumsum1,USAdistcumsum2,USAdistcumsum3,USAdistcumsum5
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jun2020,100,15.781,44.083,75.607002,86.273003,86.273003
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01jul2020,100,15.781,44.083,75.737999,86.373001,86.373001
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01aug2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01sep2020,100,15.781,44.083,75.764,86.399002,86.399002
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01oct2020,100,15.781,44.083,75.764,86.414001,86.414001
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01nov2020,100,15.781,44.083,75.073997,85.723999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
01dec2020,100,15.781,44.083,75.073997,85.529999,85.723999
