deal_ID,deal_type,framework,reciprocal_deal,collateral,ISO_source,source_country,ISO_recipient,recipient_country,start_date,end_date,existence_previous_deal,deal_action,previous_deal,currency_of_deal,source_currency,source_currency_deal,deal_currency_amount,USD_amount,unlimited,initiative,note
1208,pooled fund,1,,swap,MYS,Malaysia,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,806,USD/MYR,MYR,0,21,21,0,CMIM,no
1209,pooled fund,1,,swap,MYS,Malaysia,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,807,USD/MYR,MYR,0,22.76,22.76,0,CMIM,no
1210,pooled fund,1,,swap,MYS,Malaysia,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,808,USD/MYR,MYR,0,0.3,0.3,0,CMIM,no
1211,pooled fund,1,,swap,MYS,Malaysia,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,809,USD/MYR,MYR,0,0.6,0.6,0,CMIM,no
1212,reciprocal,0,1225,swap,MYS,Malaysia,CHN,China,17/04/2015,17/04/2018,1,reactivate,617,MYR,MYR,0,90,NA,0,,no
1213,pooled fund,1,,swap,MYS,Malaysia,PHL,Philippines,31/03/2021,31/12/9999,1,renew,811,USD/MYR,MYR,0,22.76,22.76,0,CMIM,no
1214,pooled fund,1,,swap,MYS,Malaysia,SGP,Singapore,31/03/2021,31/12/9999,1,renew,812,USD/MYR,MYR,0,22.76,22.76,0,CMIM,no
1215,pooled fund,1,,swap,MYS,Malaysia,THA,Thailand,31/03/2021,31/12/9999,1,renew,813,USD/MYR,MYR,0,22.76,22.76,0,CMIM,no
1216,pooled fund,1,,swap,MYS,Malaysia,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,814,USD/MYR,MYR,0,10,10,0,CMIM,no
1217,pooled fund,1,,swap,CHN,China,JPN,Japan,31/03/2021,31/12/9999,1,renew,815,USD/CNY,CNY,0,38.4,38.4,0,CMIM,no
1218,pooled fund,1,,swap,CHN,China,KOR,South Korea,31/03/2021,31/12/9999,1,renew,816,USD/CNY,CNY,0,38.4,38.4,0,CMIM,no
1219,pooled fund,1,,swap,CHN,China,BRN,Brunei,31/03/2021,31/12/9999,1,renew,817,USD/CNY,CNY,0,0.3,0.3,0,CMIM,no
1220,pooled fund,1,,swap,CHN,China,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,818,USD/CNY,CNY,0,1.2,1.2,0,CMIM,no
1221,pooled fund,1,,swap,CHN,China,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,819,USD/CNY,CNY,0,21,21,0,CMIM,no
1222,pooled fund,1,,swap,CHN,China,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,820,USD/CNY,CNY,0,22.76,22.76,0,CMIM,no
1223,pooled fund,1,,swap,CHN,China,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,821,USD/CNY,CNY,0,0.3,0.3,0,CMIM,no
1224,pooled fund,1,,swap,CHN,China,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,822,USD/CNY,CNY,0,0.6,0.6,0,CMIM,no
1225,reciprocal,0,1314,swap,CHN,China,MYS,Malaysia,17/04/2015,17/04/2018,1,reactivate,618,CNY,CNY,0,180,NA,0,,no
1226,pooled fund,1,,swap,CHN,China,PHL,Philippines,31/03/2021,31/12/9999,1,renew,824,USD/CNY,CNY,0,22.76,22.76,0,CMIM,no
1227,pooled fund,1,,swap,CHN,China,SGP,Singapore,31/03/2021,31/12/9999,1,renew,825,USD/CNY,CNY,0,22.76,22.76,0,CMIM,no
1228,pooled fund,1,,swap,CHN,China,THA,Thailand,31/03/2021,31/12/9999,1,renew,826,USD/CNY,CNY,0,22.76,22.76,0,CMIM,no
1229,pooled fund,1,,swap,CHN,China,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,827,USD/CNY,CNY,0,10,10,0,CMIM,no
1230,pooled fund,1,,swap,PHL,Philippines,JPN,Japan,31/03/2021,31/12/9999,1,renew,828,USD/PHP,PHP,0,38.4,38.4,0,CMIM,no
1231,pooled fund,1,,swap,PHL,Philippines,KOR,South Korea,31/03/2021,31/12/9999,1,renew,829,USD/PHP,PHP,0,38.4,38.4,0,CMIM,no
1232,pooled fund,1,,swap,PHL,Philippines,BRN,Brunei,31/03/2021,31/12/9999,1,renew,830,USD/PHP,PHP,0,0.3,0.3,0,CMIM,no
1233,pooled fund,1,,swap,PHL,Philippines,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,831,USD/PHP,PHP,0,1.2,1.2,0,CMIM,no
1234,pooled fund,1,,swap,PHL,Philippines,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,832,USD/PHP,PHP,0,21,21,0,CMIM,no
1235,pooled fund,1,,swap,PHL,Philippines,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,833,USD/PHP,PHP,0,22.76,22.76,0,CMIM,no
1236,pooled fund,1,,swap,PHL,Philippines,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,834,USD/PHP,PHP,0,0.3,0.3,0,CMIM,no
1237,pooled fund,1,,swap,PHL,Philippines,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,835,USD/PHP,PHP,0,0.6,0.6,0,CMIM,no
1238,pooled fund,1,,swap,PHL,Philippines,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,836,USD/PHP,PHP,0,22.76,22.76,0,CMIM,no
1239,pooled fund,1,,swap,PHL,Philippines,CHN,China,31/03/2021,31/12/9999,1,renew,837,USD/PHP,PHP,0,34.2,34.2,0,CMIM,no
1240,pooled fund,1,,swap,PHL,Philippines,SGP,Singapore,31/03/2021,31/12/9999,1,renew,838,USD/PHP,PHP,0,22.76,22.76,0,CMIM,no
1241,pooled fund,1,,swap,PHL,Philippines,THA,Thailand,31/03/2021,31/12/9999,1,renew,839,USD/PHP,PHP,0,22.76,22.76,0,CMIM,no
1242,pooled fund,1,,swap,PHL,Philippines,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,840,USD/PHP,PHP,0,10,10,0,CMIM,no
1243,pooled fund,1,,swap,SGP,Singapore,JPN,Japan,31/03/2021,31/12/9999,1,renew,841,USD/SGD,SGD,0,38.4,38.4,0,CMIM,no
1244,pooled fund,1,,swap,SGP,Singapore,KOR,South Korea,31/03/2021,31/12/9999,1,renew,842,USD/SGD,SGD,0,38.4,38.4,0,CMIM,no
1245,pooled fund,1,,swap,SGP,Singapore,BRN,Brunei,31/03/2021,31/12/9999,1,renew,843,USD/SGD,SGD,0,0.3,0.3,0,CMIM,no
1246,pooled fund,1,,swap,SGP,Singapore,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,844,USD/SGD,SGD,0,1.2,1.2,0,CMIM,no
1247,pooled fund,1,,swap,SGP,Singapore,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,845,USD/SGD,SGD,0,21,21,0,CMIM,no
1248,pooled fund,1,,swap,SGP,Singapore,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,846,USD/SGD,SGD,0,22.76,22.76,0,CMIM,no
1249,pooled fund,1,,swap,SGP,Singapore,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,847,USD/SGD,SGD,0,0.3,0.3,0,CMIM,no
1250,pooled fund,1,,swap,SGP,Singapore,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,848,USD/SGD,SGD,0,0.6,0.6,0,CMIM,no
1251,pooled fund,1,,swap,SGP,Singapore,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,849,USD/SGD,SGD,0,22.76,22.76,0,CMIM,no
1252,pooled fund,1,,swap,SGP,Singapore,CHN,China,31/03/2021,31/12/9999,1,renew,850,USD/SGD,SGD,0,34.2,34.2,0,CMIM,no
1253,pooled fund,1,,swap,SGP,Singapore,PHL,Philippines,31/03/2021,31/12/9999,1,renew,851,USD/SGD,SGD,0,22.76,22.76,0,CMIM,no
1254,pooled fund,1,,swap,SGP,Singapore,THA,Thailand,31/03/2021,31/12/9999,1,renew,852,USD/SGD,SGD,0,22.76,22.76,0,CMIM,no
1255,pooled fund,1,,swap,SGP,Singapore,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,853,USD/SGD,SGD,0,10,10,0,CMIM,no
1256,pooled fund,1,,swap,THA,Thailand,JPN,Japan,31/03/2021,31/12/9999,1,renew,854,USD/THB,THB,0,38.4,38.4,0,CMIM,no
1257,pooled fund,1,,swap,THA,Thailand,KOR,South Korea,31/03/2021,31/12/9999,1,renew,855,USD/THB,THB,0,38.4,38.4,0,CMIM,no
1258,pooled fund,1,,swap,THA,Thailand,BRN,Brunei,31/03/2021,31/12/9999,1,renew,856,USD/THB,THB,0,0.3,0.3,0,CMIM,no
1259,pooled fund,1,,swap,THA,Thailand,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,857,USD/THB,THB,0,1.2,1.2,0,CMIM,no
1260,pooled fund,1,,swap,THA,Thailand,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,858,USD/THB,THB,0,21,21,0,CMIM,no
1261,pooled fund,1,,swap,THA,Thailand,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,859,USD/THB,THB,0,22.76,22.76,0,CMIM,no
1262,pooled fund,1,,swap,THA,Thailand,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,860,USD/THB,THB,0,0.3,0.3,0,CMIM,no
1263,pooled fund,1,,swap,THA,Thailand,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,861,USD/THB,THB,0,0.6,0.6,0,CMIM,no
1264,pooled fund,1,,swap,THA,Thailand,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,862,USD/THB,THB,0,22.76,22.76,0,CMIM,no
1265,pooled fund,1,,swap,THA,Thailand,CHN,China,31/03/2021,31/12/9999,1,renew,863,USD/THB,THB,0,34.2,34.2,0,CMIM,no
1266,pooled fund,1,,swap,THA,Thailand,PHL,Philippines,31/03/2021,31/12/9999,1,renew,864,USD/THB,THB,0,22.76,22.76,0,CMIM,no
1267,pooled fund,1,,swap,THA,Thailand,SGP,Singapore,31/03/2021,31/12/9999,1,renew,865,USD/THB,THB,0,22.76,22.76,0,CMIM,no
1268,pooled fund,1,,swap,THA,Thailand,VNM,Vietnam,31/03/2021,31/12/9999,1,renew,866,USD/THB,THB,0,10,10,0,CMIM,no
1269,pooled fund,1,,swap,VNM,Vietnam,JPN,Japan,31/03/2021,31/12/9999,1,renew,867,USD/VND,VND,0,38.4,38.4,0,CMIM,no
1270,pooled fund,1,,swap,VNM,Vietnam,KOR,South Korea,31/03/2021,31/12/9999,1,renew,868,USD/VND,VND,0,38.4,38.4,0,CMIM,no
1271,pooled fund,1,,swap,VNM,Vietnam,BRN,Brunei,31/03/2021,31/12/9999,1,renew,869,USD/VND,VND,0,0.3,0.3,0,CMIM,no
1272,pooled fund,1,,swap,VNM,Vietnam,KHM,Cambodia,31/03/2021,31/12/9999,1,renew,870,USD/VND,VND,0,1.2,1.2,0,CMIM,no
1273,pooled fund,1,,swap,VNM,Vietnam,HKG,Hong Kong,31/03/2021,31/12/9999,1,renew,871,USD/VND,VND,0,21,21,0,CMIM,no
1274,pooled fund,1,,swap,VNM,Vietnam,IDN,Indonesia,31/03/2021,31/12/9999,1,renew,872,USD/VND,VND,0,22.76,22.76,0,CMIM,no
1275,pooled fund,1,,swap,VNM,Vietnam,LAO,Lao People's Democratic Republic,31/03/2021,31/12/9999,1,renew,873,USD/VND,VND,0,0.3,0.3,0,CMIM,no
1276,pooled fund,1,,swap,VNM,Vietnam,MMR,Myanmar,31/03/2021,31/12/9999,1,renew,874,USD/VND,VND,0,0.6,0.6,0,CMIM,no
1277,pooled fund,1,,swap,VNM,Vietnam,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,875,USD/VND,VND,0,22.76,22.76,0,CMIM,no
1278,pooled fund,1,,swap,VNM,Vietnam,CHN,China,31/03/2021,31/12/9999,1,renew,876,USD/VND,VND,0,34.2,34.2,0,CMIM,no
1279,pooled fund,1,,swap,VNM,Vietnam,PHL,Philippines,31/03/2021,31/12/9999,1,renew,877,USD/VND,VND,0,22.76,22.76,0,CMIM,no
1280,pooled fund,1,,swap,VNM,Vietnam,SGP,Singapore,31/03/2021,31/12/9999,1,renew,878,USD/VND,VND,0,22.76,22.76,0,CMIM,no
1281,pooled fund,1,,swap,VNM,Vietnam,THA,Thailand,31/03/2021,31/12/9999,1,renew,879,USD/VND,VND,0,22.76,22.76,0,CMIM,no
1282,reciprocal,0,1283,swap,NGA,Nigeria,CHN,China,09/06/2021,09/06/2024,1,reactivate,970,NGN,NGN,0,967,NA,0,,no
1283,reciprocal,0,1282,swap,CHN,China,NGA,Nigeria,09/06/2021,09/06/2024,1,reactivate,971,CNY,CNY,0,15,NA,0,,no
1284,reciprocal,0,1285,swap,TUR,Turkey,CHN,China,15/06/2021,30/05/2022,1,renew,1005,TRY,TRY,0,46,NA,0,,no
1285,reciprocal,0,1284,swap,CHN,China,TUR,Turkey,15/06/2021,30/05/2022,1,renew,1006,CNY,CNY,0,35,NA,0,,no
1286,reciprocal,0,1287,swap,CHN,China,AUS,Australia,30/03/2018,30/03/2021,1,renew,909,CNY,CNY,0,200,NA,0,,no
1287,reciprocal,0,1286,swap,AUS,Australia,CHN,China,30/03/2018,30/03/2021,1,renew,910,AUD,AUD,0,40,NA,0,,no
1288,reciprocal,0,1289,swap,KOR,South Korea,TUR,Turkey,12/08/2021,12/08/2024,0,NA,,KRW,KRW,0,2300,NA,0,,no
1289,reciprocal,0,1288,swap,TUR,Turkey,KOR,South Korea,12/08/2021,12/08/2024,0,NA,,TRY,TRY,0,17.5,NA,0,,no
1290,reciprocal,0,1291,swap,TUR,Turkey,ARE,United Arab Emirates,19/01/2022,19/01/2025,0,NA,,TRY,TRY,0,64,NA,0,,no
1291,reciprocal,0,1290,swap,ARE,United Arab Emirates,TUR,Turkey,19/01/2022,19/01/2025,0,NA,,AED,AED,0,18,NA,0,,no
1292,reciprocal,0,1293,swap,IDN,Indonesia,CHN,China,27/01/2022,27/01/2025,1,renew,989,IDR,IDR,0,550000,NA,0,,no
1293,reciprocal,0,1292,swap,CHN,China,IDN,Indonesia,27/01/2022,27/01/2025,1,renew,990,CNY,CNY,0,250,NA,0,,no
1294,reciprocal,0,1295,swap,IDN,Indonesia,AUS,Australia,09/08/2018,09/08/2021,1,renew,,IDR,IDR,0,100000,NA,0,,no
1295,reciprocal,0,1294,swap,AUS,Australia,IDN,Indonesia,09/08/2018,09/08/2021,1,renew,,AUD,AUD,0,10,NA,0,,no
1296,reciprocal,0,1297,swap,IDN,Indonesia,AUS,Australia,18/02/2022,18/02/2025,1,reactivate,,IDR,IDR,0,100000,NA,0,,no
1297,reciprocal,0,1296,swap,AUS,Australia,IDN,Indonesia,18/02/2022,18/02/2025,1,reactivate,,AUD,AUD,0,10,NA,0,,no
1298,unidirectional,0,,swap,EA,EA,POL,Poland,28/03/2022,15/01/2023,1,reactivate,317,EUR,EUR,0,10,NA,0,,no
1299,reciprocal,0,1300,swap,HKG,Hong Kong,CHN,China,04/07/2022,31/12/9999,1,renew,1094,HKD,HKD,0,940,NA,0,,no
1300,reciprocal,0,1299,swap,CHN,China,HKG,Hong Kong,04/07/2022,31/12/9999,1,renew,1095,CNY,CNY,0,800,NA,0,,no
1301,reciprocal,0,1302,swap,CHN,China,SGP,Singapore,13/07/2022,13/07/2027,1,reactivate,1003,CNY,CNY,0,300,NA,0,,no
1302,reciprocal,0,1301,swap,SGP,Singapore,CHN,China,13/07/2022,13/07/2027,1,reactivate,1004,SGD,SGD,0,65,NA,0,,no
1303,unidirectional,0,,repo,EA,EA,ALB,Albania,28/03/2022,15/01/2023,1,renew,1070,EUR,EUR,0,0.4,NA,0,EUREP,no
1304,unidirectional,0,,repo,EA,EA,HUN,Hungary,28/03/2022,15/01/2023,1,renew,1071,EUR,EUR,0,4,NA,0,EUREP,no
1305,reciprocal,0,1306,swap,MAC,Macao,CHN,China,05/12/2022,05/12/2025,1,renew,1011,MOP,MOP,0,34,NA,0,,no
1306,reciprocal,0,1305,swap,CHN,China,MAC,Macao,05/12/2022,05/12/2025,1,renew,1012,CNY,CNY,0,30,NA,0,,no
1307,unidirectional,1,,swap,IND,India,MDV,Maldives,15/11/2012,31/12/9999,0,NA,,USD/EUR/INR,INR,0,0.2,0.2,0,SAARC,no
1308,unidirectional,0,,swap,IND,India,MDV,Maldives,28/12/2016,28/12/2019,1,NA,,USD,INR,0,0.1,0.1,0,SAARC,yes
1309,reciprocal,0,1310,swap,CHN,China,ALB,Albania,16/02/2022,16/02/2025,1,reactivate,968,CNY,CNY,0,2,NA,0,,no
1310,reciprocal,0,1309,swap,ALB,Albania,CHN,China,16/02/2022,16/02/2025,1,reactivate,969,ALL,ALL,0,33,NA,0,,no
1311,reciprocal,0,1397,swap,CHL,Chile,CHN,China,30/07/2020,25/05/2021,1,renew,1073,CLP,CLP,0,5600,NA,0,,yes
1312,reciprocal,0,1313,swap,LAO,Lao People's Democratic Republic,CHN,China,20/05/2020,20/05/2023,1,NA,,LAK,LAK,0,7600,NA,0,,no
1313,reciprocal,0,1312,swap,CHN,China,LAO,Lao People's Democratic Republic,20/05/2020,20/05/2023,1,NA,,CNY,CNY,0,6,NA,0,,no
1314,reciprocal,0,1315,swap,CHN,China,MYS,Malaysia,20/08/2018,19/08/2021,1,reactivate,1212,CNY,CNY,0,180,NA,0,,no
1315,reciprocal,0,1314,swap,MYS,Malaysia,CHN,China,20/08/2018,19/08/2021,1,reactivate,1225,MYR,MYR,0,110,NA,0,,no
1316,pooled fund,1,,swap,MYS,Malaysia,CHN,China,31/03/2021,31/12/9999,1,renew,810,USD/MYR,MYR,0,34.2,34.2,0,CMIM,no
1317,pooled fund,1,,swap,CHN,China,MYS,Malaysia,31/03/2021,31/12/9999,1,renew,823,USD/CNY,CNY,0,22.76,22.76,0,CMIM,no
1318,reciprocal,0,1319,swap,PAK,Pakistan,CHN,China,13/07/2021,13/07/2024,1,reactivate,975,PKR,PKR,0,730,NA,0,,no
1319,reciprocal,0,1318,swap,CHN,China,PAK,Pakistan,13/07/2021,13/07/2024,1,reactivate,976,CNY,CNY,0,30,NA,0,,no
1320,reciprocal,0,1321,swap,CHN,China,QAT,Qatar,06/01/2021,06/01/2024,1,reactivate,1473,CNY,CNY,0,35,NA,0,,no
1321,reciprocal,0,1320,swap,QAT,Qatar,CHN,China,06/01/2021,06/01/2024,1,reactivate,1474,QAR,QAR,0,20.8,NA,0,,no
1322,reciprocal,0,1323,swap,CHN,China,RUS,Russian Federation,22/11/2017,22/11/2020,1,reactivate,890,CNY,CNY,0,150,NA,0,,no
1323,reciprocal,0,1322,swap,RUS,Russian Federation,CHN,China,22/11/2017,22/11/2020,1,reactivate,891,RUB,RUB,0,1325,NA,0,,no
1324,reciprocal,0,1475,swap,RUS,Russian Federation,CHN,China,23/11/2020,23/11/2023,1,renew,1324,RUB,RUB,0,1750,NA,0,,no
1325,reciprocal,0,1326,swap,CHN,China,ZAF,South Africa,13/09/2021,13/09/2024,1,reactivate,1480,CNY,CNY,0,30,NA,0,,no
1326,reciprocal,0,1325,swap,ZAF,South Africa,CHN,China,13/09/2021,13/09/2024,1,reactivate,1481,ZAR,ZAR,0,68,NA,0,,no
1327,reciprocal,0,1328,swap,CHN,China,SUR,Suriname,11/02/2019,11/02/2022,1,reactivate,904,CNY,CNY,0,1,NA,0,,no
1328,reciprocal,0,1327,swap,SUR,Suriname,CHN,China,11/02/2019,11/02/2022,1,reactivate,905,SRD,SRD,0,1.1,NA,0,,no
1329,reciprocal,0,1527,swap,CHN,China,CHE,Switzerland,21/07/2017,21/07/2020,1,renew,882,CNY,CNY,0,150,NA,0,,no
1330,reciprocal,0,1482,swap,TUR,Turkey,CHN,China,06/06/2022,15/06/2024,1,renew,1284,TRY,TRY,0,85,NA,0,,no
1331,unidirectional,0,,swap,IND,India,BTN,Bhutan,17/03/2016,17/03/2019,1,renew,934,USD/EUR/INR,INR,0,0.1,0.1,0,SAARC,no
1332,unidirectional,0,,swap,IND,India,LKA,Sri Lanka,09/01/2019,27/07/2020,1,reactivate,907,USD/EUR/INR,INR,0,0.4,0.4,0,SAARC,no
1333,reciprocal,0,1334,swap,CHN,China,ZWE,Zimbabwe,23/01/2020,23/01/2023,0,NA,,,CNY,0,,NA,0,,yes
1334,reciprocal,0,1333,swap,ZWE,Zimbabwe,CHN,China,23/01/2020,23/01/2023,0,NA,,,ZWL,0,,NA,0,,yes
1335,unidirectional,0,,swap,BGD,Bangladesh,LKA,Sri Lanka,31/03/2021,03/06/2021,0,NA,,USD,BDT,0,0.2,0.2,0,,no
1336,unidirectional,1,,swap,IND,India,LKA,Sri Lanka,15/11/2012,31/12/9999,0,NA,,USD/EUR/INR,INR,0,0.4,0.4,0,SAARC,no
1337,unidirectional,1,,swap,IND,India,AFG,Afghanistan,15/11/2012,31/12/9999,0,NA,,USD/EUR/INR,INR,0,0.1,0.1,0,SAARC,no
1338,unidirectional,1,,swap,IND,India,BGD,Bangladesh,15/11/2012,31/12/9999,0,NA,,USD/EUR/INR,INR,0,0.4,0.4,0,SAARC,no
1339,unidirectional,0,,swap,IND,India,MDV,Maldives,22/07/2019,22/07/2022,1,renew,1308,USD,INR,0,0.4,0.4,0,SAARC,yes
1340,unidirectional,1,,swap,IND,India,NPL,Nepal,15/11/2012,31/12/9999,0,NA,,USD/EUR/INR,INR,0,0.4,0.4,0,SAARC,no
1341,unidirectional,1,,swap,IND,India,PAK,Pakistan,15/11/2012,31/12/9999,0,NA,,USD/EUR/INR,INR,0,0.4,0.4,0,SAARC,no
1342,unidirectional,0,,swap,IND,India,BTN,Bhutan,01/03/2019,31/01/2020,1,renew,1331,USD/EUR/INR,INR,0,0.2,0.2,0,SAARC,yes
1343,unidirectional,0,,swap,IND,India,BTN,Bhutan,31/01/2020,31/01/2023,1,renew,1342,USD/EUR/INR,INR,0,0.2,0.2,0,SAARC,yes
1344,unidirectional,0,,swap,IND,India,BTN,Bhutan,16/11/2022,30/06/2023,1,supplement,,USD/EUR/INR,INR,0,0.2,0.2,0,SAARC,no
1345,unidirectional,0,,swap,IND,India,MDV,Maldives,08/12/2022,08/12/2025,1,reactivate,1339,USD,INR,0,0.2,0.2,0,SAARC,yes
1346,pooled fund,1,,swap,BRA,Brazil,RUS,Russian Federation,21/06/2014,31/12/9999,0,NA,,USD,BRL,0,18,18,0,BRICS_CRA,no
1347,pooled fund,1,,swap,BRA,Brazil,CHN,China,21/06/2014,31/12/9999,1,NA,,USD,BRL,0,18,18,0,BRICS_CRA,no
1348,pooled fund,1,,swap,BRA,Brazil,IND,India,21/06/2014,31/12/9999,0,NA,,USD,BRL,0,18,18,0,BRICS_CRA,no
1349,pooled fund,1,,swap,BRA,Brazil,ZAF,South Africa,21/06/2014,31/12/9999,0,NA,,USD,BRL,0,18,18,0,BRICS_CRA,no
1350,pooled fund,1,,swap,RUS,Russian Federation,BRA,Brazil,21/06/2014,31/12/9999,0,NA,,USD,RUB,0,18,18,0,BRICS_CRA,no
1351,pooled fund,1,,swap,RUS,Russian Federation,CHN,China,21/06/2014,31/12/9999,0,NA,,USD,RUB,0,18,18,0,BRICS_CRA,no
1352,pooled fund,1,,swap,RUS,Russian Federation,IND,India,21/06/2014,31/12/9999,0,NA,,USD,RUB,0,18,18,0,BRICS_CRA,no
1353,pooled fund,1,,swap,RUS,Russian Federation,ZAF,South Africa,21/06/2014,31/12/9999,0,NA,,USD,RUB,0,18,18,0,BRICS_CRA,no
1354,pooled fund,1,,swap,CHN,China,RUS,Russian Federation,21/06/2014,31/12/9999,0,NA,,USD,CNY,0,20.5,20.5,0,BRICS_CRA,no
1355,pooled fund,1,,swap,CHN,China,BRA,Brazil,21/06/2014,31/12/9999,1,NA,,USD,CNY,0,20.5,20.5,0,BRICS_CRA,no
1356,pooled fund,1,,swap,CHN,China,IND,India,21/06/2014,31/12/9999,0,NA,,USD,CNY,0,20.5,20.5,0,BRICS_CRA,no
1357,pooled fund,1,,swap,CHN,China,ZAF,South Africa,21/06/2014,31/12/9999,0,NA,,USD,CNY,0,20.5,20.5,0,BRICS_CRA,no
1358,pooled fund,1,,swap,IND,India,RUS,Russian Federation,21/06/2014,31/12/9999,0,NA,,USD,INR,0,18,18,0,BRICS_CRA,no
1359,pooled fund,1,,swap,IND,India,CHN,China,21/06/2014,31/12/9999,0,NA,,USD,INR,0,18,18,0,BRICS_CRA,no
1360,pooled fund,1,,swap,IND,India,BRA,Brazil,21/06/2014,31/12/9999,0,NA,,USD,INR,0,18,18,0,BRICS_CRA,no
1361,pooled fund,1,,swap,IND,India,ZAF,South Africa,21/06/2014,31/12/9999,0,NA,,USD,INR,0,18,18,0,BRICS_CRA,no
1362,pooled fund,1,,swap,ZAF,South Africa,RUS,Russian Federation,21/06/2014,31/12/9999,0,NA,,USD,ZAR,0,10,10,0,BRICS_CRA,no
1363,pooled fund,1,,swap,ZAF,South Africa,CHN,China,21/06/2014,31/12/9999,0,NA,,USD,ZAR,0,10,10,0,BRICS_CRA,no
1364,pooled fund,1,,swap,ZAF,South Africa,IND,India,21/06/2014,31/12/9999,0,NA,,USD,ZAR,0,10,10,0,BRICS_CRA,no
1365,pooled fund,1,,swap,ZAF,South Africa,BRA,Brazil,21/06/2014,31/12/9999,0,NA,,USD,ZAR,0,10,10,0,BRICS_CRA,no
1366,reciprocal,0,1367,swap,EGY,Egypt,CHN,China,20/02/2023,20/02/2026,1,renew,1017,EGP,EGP,0,80.7,NA,0,,no
1367,reciprocal,0,1366,swap,CHN,China,EGY,Egypt,20/02/2023,20/02/2026,1,renew,1018,CNY,CNY,0,18,NA,0,,no
1368,reciprocal,0,1369,swap,CHN,China,ARG,Argentina,09/06/2023,09/06/2026,1,renew,994,CNY,CNY,0,130,NA,0,,no
1369,reciprocal,0,1368,swap,ARG,Argentina,CHN,China,09/06/2023,09/06/2026,1,renew,992,ARS,ARS,0,4500,NA,0,,no
1370,reciprocal,0,1371,swap,LAO,Lao People's Democratic Republic,CHN,China,12/07/2023,12/07/2026,1,reactivate,1312,LAK,LAK,0,15800,NA,0,,no
1371,reciprocal,0,1370,swap,CHN,China,LAO,Lao People's Democratic Republic,12/07/2023,12/07/2026,1,reactivate,1313,CNY,CNY,0,6,NA,0,,no
1372,reciprocal,0,1077,swap,MNG,Mongolia,CHN,China,31/07/2023,31/07/2026,1,renew,1076,MNT,MNT,0,7250,NA,0,,no
1373,reciprocal,0,1374,swap,SAU,Saudi Arabia,CHN,China,20/11/2023,20/11/2026,0,NA,,SAR,SAR,0,26,NA,0,,no
1374,reciprocal,0,1373,swap,CHN,China,SAU,Saudi Arabia,20/11/2023,20/11/2026,0,NA,,CNY,CNY,0,50,NA,0,,no
1375,reciprocal,0,1376,swap,CHN,China,AUS,Australia,06/07/2021,06/07/2024,1,reactivate,1286,CNY,CNY,0,200,NA,0,,no
1376,reciprocal,0,1375,swap,AUS,Australia,CHN,China,06/07/2021,06/07/2024,1,reactivate,1287,AUD,AUD,0,41,NA,0,,no
1377,reciprocal,0,1377,swap,JPN,Japan,AUS,Australia,15/03/2019,15/03/2022,1,renew,935,JPY,JPY,0,1600,NA,0,,no
1378,reciprocal,0,1378,swap,AUS,Australia,JPN,Japan,15/03/2019,15/03/2022,1,renew,936,AUD,AUD,0,20,NA,0,,no
1379,reciprocal,0,1380,swap,JPN,Japan,AUS,Australia,17/03/2022,17/03/2025,1,renew,1377,JPY,JPY,0,1600,NA,0,,no
1380,reciprocal,0,1379,swap,AUS,Australia,JPN,Japan,17/03/2022,17/03/2025,1,renew,1378,AUD,AUD,0,20,NA,0,,no
