country_ID,ISO,Year,Month,dist_USA,ceiling_USA,reachable_nodes,EA_inter_USA,UK_inter_USA,CHE_inter_USA,JPN_inter_USA,USA_inter_USA,CHN_inter_EA,incloseness,betweenness
60,VNM,2014,9,,,0,0,0,0,0,0,0,0,0
61,UZB,2014,9,,,0,0,0,0,0,0,0,0,0
62,ZWE,2014,9,,,0,0,0,0,0,0,0,0,0
63,BGD,2014,9,,,0,0,0,0,0,0,0,0,0
64,NPL,2014,9,,,0,0,0,0,0,0,0,0,0
65,AFG,2014,9,,,0,0,0,0,0,0,0,0,0
66,SAU,2014,9,,,0,0,0,0,0,0,0,0,0
67,MNE,2014,9,,,0,0,0,0,0,0,0,0,0
68,XKX,2014,9,,,0,0,0,0,0,0,0,0,0
69,USA,2014,9,0,0,27,0,0,0,0,1,0,0.002041771,12.5
70,COL,2014,9,,,0,0,0,0,0,0,0,0,0
71,GHA,2014,9,,,0,0,0,0,0,0,0,0,0
72,MUS,2014,9,,,0,0,0,0,0,0,0,0,0
73,ETH,2014,9,,,0,0,0,0,0,0,0,0,0
74,HKG,2014,9,3,100,27,1,0,0,0,1,1,0.002318621,0
1,ALB,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
2,AND,2015,9,,,0,0,0,0,0,0,0,0,0
3,ARG,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
4,ARM,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
5,AUS,2015,9,3,50,37,0,0,0,0,1,1,0.003211203,0
6,BLR,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
7,BTN,2015,9,,,0,0,0,0,0,0,0,0,0
8,BRA,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
9,BRN,2015,9,,,0,0,0,0,0,0,0,0,0
10,BGR,2015,9,,,0,0,0,0,0,0,0,0,0
11,KHM,2015,9,,,0,0,0,0,0,0,0,0,0
12,CAN,2015,9,1,50,37,0,0,0,0,1,0,0.003723134,132.9333333
13,CHL,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
14,CHN,2015,9,2,50,37,0,0,0,0,1,1,0.005584701,1217.833333
15,HRV,2015,9,,,0,0,0,0,0,0,0,0,0
16,DNK,2015,9,2,150,37,1,0,0,0,1,0,0.002508983,0
17,EA,2015,9,1,50,37,1,0,0,0,1,0,0.003669946,144.1
18,EGY,2015,9,,,0,0,0,0,0,0,0,0,0
19,EST,2015,9,,,0,0,0,0,0,0,0,0,0
20,HUN,2015,9,2,150,37,1,0,0,0,1,0,0.003336315,0
21,ISL,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
22,IND,2015,9,2,150,37,0,0,0,1,1,0,0.00196104,2.5
23,IDN,2015,9,2,150,37,0,0,0,1,1,0,0.003519126,15.26666667
24,JPN,2015,9,1,50,37,0,0,0,1,1,0,0.002704171,134.6666667
25,KAZ,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
26,LAO,2015,9,,,0,0,0,0,0,0,0,0,0
27,LVA,2015,9,,,0,0,0,0,0,0,0,0,0
28,MAC,2015,9,,,0,0,0,0,0,0,0,0,0
29,MYS,2015,9,3,150,37,0,0,0,0,1,1,0.003211203,0
30,MDV,2015,9,,,0,0,0,0,0,0,0,0,0
31,MEX,2015,9,1,50,37,0,0,0,0,1,0,0.002470156,0
32,MNG,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
33,OCT,2015,9,,,0,0,0,0,0,0,0,0,0
34,MMR,2015,9,,,0,0,0,0,0,0,0,0,0
35,NZL,2015,9,3,50,37,0,0,0,0,1,1,0.003171558,0
36,NGA,2015,9,,,0,0,0,0,0,0,0,0,0
37,MKD,2015,9,,,0,0,0,0,0,0,0,0,0
38,NOR,2015,9,,,0,0,0,0,0,0,0,0,0
39,PAK,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
40,PHL,2015,9,2,150,37,0,0,0,1,1,0,0.00196104,0
41,POL,2015,9,,,0,0,0,0,0,0,0,0,0
42,QAT,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
43,ROU,2015,9,,,0,0,0,0,0,0,0,0,0
44,RUS,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
45,SMR,2015,9,,,0,0,0,0,0,0,0,0,0
46,SRB,2015,9,,,0,0,0,0,0,0,0,0,0
47,SGP,2015,9,2,50,37,0,0,0,1,1,0,0.003425283,29.6
48,ZAF,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
49,KOR,2015,9,3,50,37,0,0,0,0,1,1,0.003425283,76.66666667
50,LKA,2015,9,3,250,37,0,0,0,0,1,1,0.003293541,23.5
51,SUR,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
52,SWE,2015,9,2,150,37,1,0,0,0,1,0,0.002470156,1.333333333
53,CHE,2015,9,1,50,37,0,0,1,0,1,0,0.003669946,64.26666667
54,TJK,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
55,THA,2015,9,3,300,37,0,0,0,0,1,1,0.003132881,0
56,TUR,2015,9,,,0,0,0,0,0,0,0,0,0
57,GBR,2015,9,1,50,37,0,1,0,0,1,0,0.00262139,0
58,UKR,2015,9,3,250,37,0,0,0,0,1,1,0.003211203,37
59,ARE,2015,9,4,150,37,0,0,0,0,1,1,0.00231438,0
60,VNM,2015,9,,,0,0,0,0,0,0,0,0,0
61,UZB,2015,9,,,0,0,0,0,0,0,0,0,0
62,ZWE,2015,9,,,0,0,0,0,0,0,0,0,0
63,BGD,2015,9,,,0,0,0,0,0,0,0,0,0
64,NPL,2015,9,,,0,0,0,0,0,0,0,0,0
65,AFG,2015,9,,,0,0,0,0,0,0,0,0,0
66,SAU,2015,9,,,0,0,0,0,0,0,0,0,0
67,MNE,2015,9,,,0,0,0,0,0,0,0,0,0
68,XKX,2015,9,,,0,0,0,0,0,0,0,0,0
69,USA,2015,9,0,0,37,0,0,0,0,1,0,0.00262139,3.333333333
70,COL,2015,9,,,0,0,0,0,0,0,0,0,0
71,GHA,2015,9,,,0,0,0,0,0,0,0,0,0
72,MUS,2015,9,,,0,0,0,0,0,0,0,0,0
73,ETH,2015,9,,,0,0,0,0,0,0,0,0,0
74,HKG,2015,9,3,100,37,0,0,0,0,1,1,0.003171558,0
1,ALB,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
2,AND,2016,9,,,0,0,0,0,0,0,0,0,0
3,ARG,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
4,ARM,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
5,AUS,2016,9,2,50,37,0,0,0,1,1,0,0.003618257,22.16984127
6,BLR,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
7,BTN,2016,9,,,0,0,0,0,0,0,0,0,0
8,BRA,2016,9,,,0,0,0,0,0,0,0,0,0
9,BRN,2016,9,,,0,0,0,0,0,0,0,0,0
10,BGR,2016,9,,,0,0,0,0,0,0,0,0,0
11,KHM,2016,9,,,0,0,0,0,0,0,0,0,0
12,CAN,2016,9,1,50,37,0,0,0,0,1,0,0.003834272,98.73730159
13,CHL,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
14,CHN,2016,9,2,50,37,0,0,0,0,1,1,0.006116577,1271.473016
15,HRV,2016,9,,,0,0,0,0,0,0,0,0,0
16,DNK,2016,9,2,150,37,1,0,0,0,1,0,0.002556322,0
17,EA,2016,9,1,50,37,1,0,0,0,1,0,0.003777886,107.9039683
18,EGY,2016,9,,,0,0,0,0,0,0,0,0,0
19,EST,2016,9,,,0,0,0,0,0,0,0,0,0
20,HUN,2016,9,2,150,37,1,0,0,0,1,0,0.003471571,0
21,ISL,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
22,IND,2016,9,,,0,0,0,0,0,0,0,0,0
23,IDN,2016,9,2,150,37,0,0,0,1,1,0,0.003618257,8.626984127
24,JPN,2016,9,1,50,37,0,0,0,1,1,0,0.002823035,96.06666667
25,KAZ,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
26,LAO,2016,9,,,0,0,0,0,0,0,0,0,0
27,LVA,2016,9,,,0,0,0,0,0,0,0,0,0
28,MAC,2016,9,,,0,0,0,0,0,0,0,0,0
29,MYS,2016,9,3,150,37,0,0,0,0,1,1,0.003336315,0
30,MDV,2016,9,,,0,0,0,0,0,0,0,0,0
31,MEX,2016,9,1,50,37,0,0,0,0,1,0,0.00251859,0
32,MNG,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
33,NOV,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
34,MMR,2016,9,,,0,0,0,0,0,0,0,0,0
35,NZL,2016,9,3,50,37,0,0,0,0,1,1,0.003336315,0
36,NGA,2016,9,,,0,0,0,0,0,0,0,0,0
37,MKD,2016,9,,,0,0,0,0,0,0,0,0,0
38,NOR,2016,9,,,0,0,0,0,0,0,0,0,0
39,PAK,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
40,PHL,2016,9,2,150,37,0,0,0,1,1,0,0.002022805,0
41,POL,2016,9,,,0,0,0,0,0,0,0,0,0
42,QAT,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
43,ROU,2016,9,,,0,0,0,0,0,0,0,0,0
44,RUS,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
45,SMR,2016,9,,,0,0,0,0,0,0,0,0,0
46,SRB,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
47,SGP,2016,9,2,50,37,0,0,0,1,1,0,0.003519126,15.58730159
48,ZAF,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
49,KOR,2016,9,3,50,37,0,0,0,0,1,1,0.003568003,6.46031746
50,LKA,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
51,SUR,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
52,SWE,2016,9,2,150,37,1,0,0,0,1,0,0.002556322,0
53,CHE,2016,9,1,50,37,0,0,1,0,1,0,0.003777886,28.90396825
54,TJK,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
55,THA,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
56,TUR,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
57,GBR,2016,9,1,50,37,0,1,0,0,1,0,0.003777886,28.90396825
58,UKR,2016,9,3,300,37,0,0,0,0,1,1,0.003293541,0
59,ARE,2016,9,3,150,37,0,0,0,0,1,1,0.003336315,0
60,VNM,2016,9,,,0,0,0,0,0,0,0,0,0
61,UZB,2016,9,,,0,0,0,0,0,0,0,0,0
62,ZWE,2016,9,,,0,0,0,0,0,0,0,0,0
63,BGD,2016,9,,,0,0,0,0,0,0,0,0,0
64,NPL,2016,9,,,0,0,0,0,0,0,0,0,0
65,AFG,2016,9,,,0,0,0,0,0,0,0,0,0
66,SAU,2016,9,,,0,0,0,0,0,0,0,0,0
67,MNE,2016,9,,,0,0,0,0,0,0,0,0,0
68,XKX,2016,9,,,0,0,0,0,0,0,0,0,0
69,USA,2016,9,0,0,37,0,0,0,0,1,0,0.002676002,3.166666667
70,COL,2016,9,,,0,0,0,0,0,0,0,0,0
71,GHA,2016,9,,,0,0,0,0,0,0,0,0,0
72,MUS,2016,9,,,0,0,0,0,0,0,0,0,0
73,ETH,2016,9,,,0,0,0,0,0,0,0,0,0
74,HKG,2016,9,3,100,37,0,0,0,0,1,1,0.003336315,0
1,ALB,2017,9,,,0,0,0,0,0,0,0,0,0
2,AND,2017,9,,,0,0,0,0,0,0,0,0,0
3,ARG,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
4,ARM,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
5,AUS,2017,9,2,50,37,0,0,0,1,1,0,0.003618257,54.83333333
6,BLR,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
7,BTN,2017,9,,,0,0,0,0,0,0,0,0,0
8,BRA,2017,9,,,0,0,0,0,0,0,0,0,0
9,BRN,2017,9,,,0,0,0,0,0,0,0,0,0
10,BGR,2017,9,,,0,0,0,0,0,0,0,0,0
11,KHM,2017,9,,,0,0,0,0,0,0,0,0,0
12,CAN,2017,9,1,50,37,0,0,0,0,1,0,0.003777886,92.75
13,CHL,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
14,CHN,2017,9,2,50,37,0,0,0,0,1,1,0.005974331,1244.833333
15,HRV,2017,9,,,0,0,0,0,0,0,0,0,0
16,DNK,2017,9,2,150,37,1,0,0,0,1,0,0.002532431,0
17,EA,2017,9,1,50,37,1,0,0,0,1,0,0.003723134,102.8333333
18,EGY,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
19,EST,2017,9,,,0,0,0,0,0,0,0,0,0
20,HUN,2017,9,2,150,37,1,0,0,0,1,0,0.003425283,0
21,ISL,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
22,IND,2017,9,,,0,0,0,0,0,0,0,0,0
23,IDN,2017,9,3,150,37,0,0,0,1,1,0,0.002446631,0
24,JPN,2017,9,1,50,37,0,0,0,1,1,0,0.00295283,120.5
25,KAZ,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
26,LAO,2017,9,,,0,0,0,0,0,0,0,0,0
27,LVA,2017,9,,,0,0,0,0,0,0,0,0,0
28,MAC,2017,9,,,0,0,0,0,0,0,0,0,0
29,MYS,2017,9,2,150,37,0,0,0,1,1,0,0.003568003,14.08333333
30,MDV,2017,9,,,0,0,0,0,0,0,0,0,0
31,MEX,2017,9,1,50,37,0,0,0,0,1,0,0.002494138,0
32,MNG,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
33,DEC,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
34,MMR,2017,9,,,0,0,0,0,0,0,0,0,0
35,NZL,2017,9,3,50,37,0,0,0,0,1,1,0.003293541,0
36,NGA,2017,9,,,0,0,0,0,0,0,0,0,0
37,MKD,2017,9,,,0,0,0,0,0,0,0,0,0
38,NOR,2017,9,,,0,0,0,0,0,0,0,0,0
39,PAK,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
40,PHL,2017,9,2,150,37,0,0,0,1,1,0,0.002088587,0
41,POL,2017,9,,,0,0,0,0,0,0,0,0,0
42,QAT,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
43,ROU,2017,9,,,0,0,0,0,0,0,0,0,0
44,RUS,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
45,SMR,2017,9,,,0,0,0,0,0,0,0,0,0
46,SRB,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
47,SGP,2017,9,2,50,37,0,0,0,1,1,0,0.003471571,11.75
48,ZAF,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
49,KOR,2017,9,3,50,37,0,0,0,0,1,1,0.003519126,31.91666667
50,LKA,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
51,SUR,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
52,SWE,2017,9,2,150,37,1,0,0,0,1,0,0.002532431,0
53,CHE,2017,9,1,50,37,0,0,1,0,1,0,0.003723134,23.83333333
54,TJK,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
55,THA,2017,9,2,150,37,0,0,0,1,1,0,0.003471571,11.75
56,TUR,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
57,GBR,2017,9,1,50,37,0,1,0,0,1,0,0.003723134,23.83333333
58,UKR,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
59,ARE,2017,9,3,300,37,0,0,0,0,1,1,0.003251851,0
60,VNM,2017,9,,,0,0,0,0,0,0,0,0,0
61,UZB,2017,9,,,0,0,0,0,0,0,0,0,0
62,ZWE,2017,9,,,0,0,0,0,0,0,0,0,0
63,BGD,2017,9,,,0,0,0,0,0,0,0,0,0
64,NPL,2017,9,,,0,0,0,0,0,0,0,0,0
65,AFG,2017,9,,,0,0,0,0,0,0,0,0,0
66,SAU,2017,9,,,0,0,0,0,0,0,0,0,0
67,MNE,2017,9,,,0,0,0,0,0,0,0,0,0
68,XKX,2017,9,,,0,0,0,0,0,0,0,0,0
69,USA,2017,9,0,0,37,0,0,0,0,1,0,0.002732939,4.083333333
70,COL,2017,9,,,0,0,0,0,0,0,0,0,0
71,GHA,2017,9,,,0,0,0,0,0,0,0,0,0
72,MUS,2017,9,,,0,0,0,0,0,0,0,0,0
73,ETH,2017,9,,,0,0,0,0,0,0,0,0,0
74,HKG,2017,9,3,100,37,0,0,0,0,1,1,0.003293541,0
1,ALB,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
2,AND,2018,9,,,0,0,0,0,0,0,0,0,0
3,ARG,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
4,ARM,2018,9,,,0,0,0,0,0,0,0,0,0
5,AUS,2018,9,2,50,35,0,0,0,1,1,0,0.003430959,43.48333333
6,BLR,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
7,BTN,2018,9,,,0,0,0,0,0,0,0,0,0
8,BRA,2018,9,,,0,0,0,0,0,0,0,0,0
9,BRN,2018,9,,,0,0,0,0,0,0,0,0,0
10,BGR,2018,9,,,0,0,0,0,0,0,0,0,0
11,KHM,2018,9,,,0,0,0,0,0,0,0,0,0
12,CAN,2018,9,1,50,35,0,0,0,0,1,0,0.00370765,92.7
13,CHL,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
14,CHN,2018,9,2,50,35,0,0,0,0,1,1,0.00560669,1078.233333
15,HRV,2018,9,,,0,0,0,0,0,0,0,0,0
16,DNK,2018,9,2,150,35,1,0,0,0,1,0,0.002407897,0
17,EA,2018,9,1,50,35,1,0,0,0,1,0,0.003536527,96.5
18,EGY,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
19,EST,2018,9,,,0,0,0,0,0,0,0,0,0
20,HUN,2018,9,2,150,35,1,0,0,0,1,0,0.003237666,0
21,ISL,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
22,IND,2018,9,,,0,0,0,0,0,0,0,0,0
23,IDN,2018,9,3,150,35,0,0,0,0,1,0,0.002394524,0
24,JPN,2018,9,1,50,35,0,0,0,1,1,0,0.002837954,109.5333333
25,KAZ,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
26,LAO,2018,9,,,0,0,0,0,0,0,0,0,0
27,LVA,2018,9,,,0,0,0,0,0,0,0,0,0
28,MAC,2018,9,,,0,0,0,0,0,0,0,0,0
29,MYS,2018,9,2,150,35,0,0,0,1,1,0,0.003380504,11.75
30,MDV,2018,9,,,0,0,0,0,0,0,0,0,0
31,MEX,2018,9,1,50,35,0,0,0,0,1,0,0.002419729,0
32,MNG,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
33,JAN,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
34,MMR,2018,9,,,0,0,0,0,0,0,0,0,0
35,NZL,2018,9,3,50,35,0,0,0,0,1,1,0.003106409,0
36,NGA,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
37,MKD,2018,9,,,0,0,0,0,0,0,0,0,0
38,NOR,2018,9,,,0,0,0,0,0,0,0,0,0
39,PAK,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
40,PHL,2018,9,2,150,35,0,0,0,1,1,0,0.001998907,0
41,POL,2018,9,,,0,0,0,0,0,0,0,0,0
42,QAT,2018,9,3,300,35,0,0,0,0,1,1,0.003106409,0
43,ROU,2018,9,,,0,0,0,0,0,0,0,0,0
44,RUS,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
45,SMR,2018,9,,,0,0,0,0,0,0,0,0,0
46,SRB,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
47,SGP,2018,9,2,50,35,0,0,0,1,1,0,0.003283918,10.75
48,ZAF,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
49,KOR,2018,9,2,50,35,0,0,0,0,1,0,0.003536527,40.76666667
50,LKA,2018,9,,,0,0,0,0,0,0,0,0,0
51,SUR,2018,9,,,0,0,0,0,0,0,0,0,0
52,SWE,2018,9,2,150,35,1,0,0,0,1,0,0.002407897,0
53,CHE,2018,9,1,50,35,0,0,1,0,1,0,0.003648798,27.36666667
54,TJK,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
55,THA,2018,9,2,150,35,0,0,0,1,1,0,0.003283918,10.75
56,TUR,2018,9,3,300,35,0,0,0,0,1,1,0.003106409,0
57,GBR,2018,9,1,50,35,0,1,0,0,1,0,0.003536527,21.5
58,UKR,2018,9,,,0,0,0,0,0,0,0,0,0
59,ARE,2018,9,3,300,35,0,0,0,0,1,1,0.00306499,0
60,VNM,2018,9,,,0,0,0,0,0,0,0,0,0
61,UZB,2018,9,,,0,0,0,0,0,0,0,0,0
62,ZWE,2018,9,,,0,0,0,0,0,0,0,0,0
63,BGD,2018,9,,,0,0,0,0,0,0,0,0,0
64,NPL,2018,9,,,0,0,0,0,0,0,0,0,0
65,AFG,2018,9,,,0,0,0,0,0,0,0,0,0
66,SAU,2018,9,,,0,0,0,0,0,0,0,0,0
67,MNE,2018,9,,,0,0,0,0,0,0,0,0,0
68,XKX,2018,9,,,0,0,0,0,0,0,0,0,0
69,USA,2018,9,0,0,35,0,0,0,0,1,0,0.002642233,3.666666667
70,COL,2018,9,,,0,0,0,0,0,0,0,0,0
71,GHA,2018,9,,,0,0,0,0,0,0,0,0,0
72,MUS,2018,9,,,0,0,0,0,0,0,0,0,0
73,ETH,2018,9,,,0,0,0,0,0,0,0,0,0
74,HKG,2018,9,3,100,35,0,0,0,0,1,1,0.003106409,0
1,ALB,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
2,AND,2019,9,,,0,0,0,0,0,0,0,0,0
3,ARG,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
4,ARM,2019,9,,,0,0,0,0,0,0,0,0,0
5,AUS,2019,9,2,50,35,0,0,0,1,1,0,0.003430959,1.533333333
6,BLR,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
7,BTN,2019,9,,,0,0,0,0,0,0,0,0,0
8,BRA,2019,9,,,0,0,0,0,0,0,0,0,0
9,BRN,2019,9,,,0,0,0,0,0,0,0,0,0
10,BGR,2019,9,,,0,0,0,0,0,0,0,0,0
11,KHM,2019,9,,,0,0,0,0,0,0,0,0,0
12,CAN,2019,9,1,50,35,0,0,0,0,1,0,0.00370765,78.73333333
13,CHL,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
14,CHN,2019,9,2,50,35,0,0,0,0,1,1,0.005746857,1023.933333
15,HRV,2019,9,,,0,0,0,0,0,0,0,0,0
16,DNK,2019,9,2,150,35,1,0,0,0,1,0,0.002407897,0
17,EA,2019,9,1,50,35,1,0,0,0,1,0,0.003536527,82.4
18,EGY,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
19,EST,2019,9,,,0,0,0,0,0,0,0,0,0
20,HUN,2019,9,2,150,35,1,0,0,0,1,0,0.003192698,0
21,ISL,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
22,IND,2019,9,2,150,35,0,0,0,1,1,0,0.002582857,7.833333333
23,IDN,2019,9,2,150,35,0,0,0,1,1,0,0.003536527,3.833333333
24,JPN,2019,9,1,50,35,0,0,0,1,1,0,0.00396335,184.8333333
25,KAZ,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
26,LAO,2019,9,,,0,0,0,0,0,0,0,0,0
27,LVA,2019,9,,,0,0,0,0,0,0,0,0,0
28,MAC,2019,9,,,0,0,0,0,0,0,0,0,0
29,MYS,2019,9,2,150,35,0,0,0,1,1,0,0.003430959,1.533333333
30,MDV,2019,9,,,0,0,0,0,0,0,0,0,0
31,MEX,2019,9,1,50,35,0,0,0,0,1,0,0.002419729,0
32,MNG,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
33,FEB,2019,9,,,0,0,0,0,0,0,0,0,0
34,MMR,2019,9,,,0,0,0,0,0,0,0,0,0
35,NZL,2019,9,3,50,35,0,0,0,0,1,1,0.003148963,0
36,NGA,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
37,MKD,2019,9,,,0,0,0,0,0,0,0,0,0
38,NOR,2019,9,,,0,0,0,0,0,0,0,0,0
39,PAK,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
40,PHL,2019,9,2,150,35,0,0,0,1,1,0,0.002498633,0
41,POL,2019,9,,,0,0,0,0,0,0,0,0,0
42,QAT,2019,9,3,300,35,0,0,0,0,1,1,0.003148963,0
43,ROU,2019,9,,,0,0,0,0,0,0,0,0,0
44,RUS,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
45,SMR,2019,9,,,0,0,0,0,0,0,0,0,0
46,SRB,2019,9,,,0,0,0,0,0,0,0,0,0
47,SGP,2019,9,2,50,35,0,0,0,1,1,0,0.003331511,0.8
48,ZAF,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
49,KOR,2019,9,2,50,35,0,0,0,0,1,0,0.003591786,67.4
50,LKA,2019,9,,,0,0,0,0,0,0,0,0,0
51,SUR,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
52,SWE,2019,9,2,150,35,1,0,0,0,1,0,0.002407897,0
53,CHE,2019,9,1,50,35,0,0,1,0,1,0,0.003648798,13.9
54,TJK,2019,9,,,0,0,0,0,0,0,0,0,0
55,THA,2019,9,2,150,35,0,0,0,1,1,0,0.003283918,0
56,TUR,2019,9,3,300,35,0,0,0,0,1,1,0.003148963,0
57,GBR,2019,9,1,50,35,0,1,0,0,1,0,0.003536527,7.9
58,UKR,2019,9,3,300,35,0,0,0,0,1,1,0.003106409,0
59,ARE,2019,9,3,150,35,0,0,0,0,1,0,0.002445471,2.2
60,VNM,2019,9,,,0,0,0,0,0,0,0,0,0
61,UZB,2019,9,,,0,0,0,0,0,0,0,0,0
62,ZWE,2019,9,,,0,0,0,0,0,0,0,0,0
63,BGD,2019,9,,,0,0,0,0,0,0,0,0,0
64,NPL,2019,9,,,0,0,0,0,0,0,0,0,0
65,AFG,2019,9,,,0,0,0,0,0,0,0,0,0
66,SAU,2019,9,,,0,0,0,0,0,0,0,0,0
67,MNE,2019,9,,,0,0,0,0,0,0,0,0,0
68,XKX,2019,9,,,0,0,0,0,0,0,0,0,0
69,USA,2019,9,0,0,35,0,0,0,0,1,0,0.002672957,4.166666667
70,COL,2019,9,,,0,0,0,0,0,0,0,0,0
71,GHA,2019,9,,,0,0,0,0,0,0,0,0,0
72,MUS,2019,9,,,0,0,0,0,0,0,0,0,0
73,ETH,2019,9,,,0,0,0,0,0,0,0,0,0
74,HKG,2019,9,3,100,35,0,0,0,0,1,1,0.003148963,0
1,ALB,2020,9,2,125,37,1,0,0,0,1,0,0.003380214,0
2,AND,2020,9,,,0,0,0,0,0,0,0,0,0
3,ARG,2020,9,3,275,37,0,0,0,0,1,1,0.003293541,0
4,ARM,2020,9,,,0,0,0,0,0,0,0,0,0
5,AUS,2020,9,1,25,37,0,0,0,0,1,0,0.003669946,3.402380952
6,BLR,2020,9,3,275,37,0,0,0,0,1,1,0.003293541,0
7,BTN,2020,9,,,0,0,0,0,0,0,0,0,0
8,BRA,2020,9,1,25,37,0,0,0,0,1,0,0.002084386,0
9,BRN,2020,9,,,0,0,0,0,0,0,0,0,0
10,BGR,2020,9,2,125,37,1,0,0,0,1,0,0.002532431,0
11,KHM,2020,9,,,0,0,0,0,0,0,0,0,0
12,CAN,2020,9,1,25,37,0,0,0,0,1,0,0.003892367,123.0571429
13,CHL,2020,9,1,25,37,0,0,0,0,1,0,0.003380214,1.416666667
14,CHN,2020,9,2,25,37,0,0,0,0,1,1,0.006116577,1424.888095
15,HRV,2020,9,2,125,37,1,0,0,0,1,0,0.002532431,0
16,DNK,2020,9,1,25,37,0,0,0,0,1,0,0.002556322,0
